gisjoin,name_dp,var_code,dp,name_sf,sf
G06022360,El Rancho CDP,IFE003,0,El Rancho CDP,1
G06022370,El Rio CDP,IFE003,2,El Rio CDP,71
G06022412,El Segundo city,IFE003,176,El Segundo city,325
G06022454,El Sobrante CDP,IFE003,195,El Sobrante CDP,377
G06022457,El Sobrante CDP,IFE003,757,El Sobrante CDP,148
G06022510,El Verano CDP,IFE003,320,El Verano CDP,115
G06022524,Elverta CDP,IFE003,68,Elverta CDP,98
G06022587,Emerald Lake Hills CDP,IFE003,0,Emerald Lake Hills CDP,64
G06022594,Emeryville city,IFE003,1388,Emeryville city,952
G06022622,Empire CDP,IFE003,75,Empire CDP,113
G06022678,Encinitas city,IFE003,653,Encinitas city,1658
G06022790,Escalon city,IFE003,0,Escalon city,134
G06022804,Escondido city,IFE003,4653,Escondido city,2560
G06022846,Esparto CDP,IFE003,0,Esparto CDP,81
G06022972,Etna city,IFE003,0,Etna city,36
G06023000,Eucalyptus Hills CDP,IFE003,5,Eucalyptus Hills CDP,97
G06023042,Eureka city,IFE003,573,Eureka city,741
G06023126,Exeter city,IFE003,263,Exeter city,222
G06023150,Fairbanks Ranch CDP,IFE003,108,Fairbanks Ranch CDP,119
G06023168,Fairfax town,IFE003,212,Fairfax town,206
G06023182,Fairfield city,IFE003,4181,Fairfield city,2700
G06023210,Fairmead CDP,IFE003,1,Fairmead CDP,44
G06023294,Fair Oaks CDP,IFE003,845,Fair Oaks CDP,720
G06023350,Fairview CDP,IFE003,368,Fairview CDP,152
G06023462,Fallbrook CDP,IFE003,887,Fallbrook CDP,856
G06023532,Fall River Mills CDP,IFE003,91,Fall River Mills CDP,52
G06023616,Farmersville city,IFE003,166,Farmersville city,131
G06023630,Farmington CDP,IFE003,0,Farmington CDP,19
G06023812,Fellows CDP,IFE003,0,Fellows CDP,3
G06023826,Felton CDP,IFE003,149,Felton CDP,195
G06023910,Ferndale city,IFE003,3,Ferndale city,106
G06023973,Fetters Hot Springs-Agua Caliente CDP,IFE003,280,Fetters Hot Springs-Agua Caliente CDP,166
G06023980,Fiddletown CDP,IFE003,0,Fiddletown CDP,24
G06024008,Fieldbrook CDP,IFE003,0,Fieldbrook CDP,30
G06024022,Fields Landing CDP,IFE003,0,Fields Landing CDP,7
G06024092,Fillmore city,IFE003,457,Fillmore city,252
G06024134,Firebaugh city,IFE003,0,Firebaugh city,176
G06024218,Fish Camp CDP,IFE003,0,Fish Camp CDP,122
G06024477,Florence-Graham CDP,IFE003,488,Florence-Graham CDP,865
G06024498,Florin CDP,IFE003,1673,Florin CDP,1266
G06024526,Floriston CDP,IFE003,0,Floriston CDP,5
G06024568,Flournoy CDP,IFE003,0,Flournoy CDP,8
G06024638,Folsom city,IFE003,1361,Folsom city,1158
G06024680,Fontana city,IFE003,4424,Fontana city,2741
G06024722,Foothill Farms CDP,IFE003,1591,Foothill Farms CDP,881
G06024750,Forbestown CDP,IFE003,54,Forbestown CDP,29
G06024764,Ford City CDP,IFE003,3,Ford City CDP,166
G06024834,Foresthill CDP,IFE003,0,Foresthill CDP,56
G06024897,Forest Meadows CDP,IFE003,243,Forest Meadows CDP,259
G06024918,Forest Ranch CDP,IFE003,270,Forest Ranch CDP,78
G06024960,Forestville CDP,IFE003,301,Forestville CDP,176
G06025030,Fort Bidwell CDP,IFE003,0,Fort Bidwell CDP,47
G06025058,Fort Bragg city,IFE003,228,Fort Bragg city,333
G06025114,Fort Irwin CDP,IFE003,6,Fort Irwin CDP,116
G06025128,Fort Jones city,IFE003,1,Fort Jones city,40
G06025296,Fortuna city,IFE003,488,Fortuna city,303
G06025300,Fort Washington CDP,IFE003,3,Fort Washington CDP,4
G06025338,Foster City city,IFE003,771,Foster City city,442
G06025380,Fountain Valley city,IFE003,1254,Fountain Valley city,516
G06025436,Fowler city,IFE003,0,Fowler city,119
G06025488,Franklin CDP,IFE003,487,Franklin CDP,227
G06025506,Franklin CDP,IFE003,0,Franklin CDP,7
G06025534,Frazier Park CDP,IFE003,254,Frazier Park CDP,268
G06025576,Freedom CDP,IFE003,0,Freedom CDP,30
G06025590,Freeport CDP,IFE003,0,Freeport CDP,4
G06026000,Fremont city,IFE003,6175,Fremont city,2985
G06026028,French Camp CDP,IFE003,36,French Camp CDP,66
G06026056,French Gulch CDP,IFE003,0,French Gulch CDP,19
G06026067,French Valley CDP,IFE003,790,French Valley CDP,527
G06027000,Fresno city,IFE003,17530,Fresno city,12939
G06027014,Friant CDP,IFE003,0,Friant CDP,28
G06027080,Fruitdale CDP,IFE003,0,Fruitdale CDP,18
G06027130,Fruitridge Pocket CDP,IFE003,157,Fruitridge Pocket CDP,237
G06027190,Fuller Acres CDP,IFE003,0,Fuller Acres CDP,30
G06028000,Fullerton city,IFE003,1341,Fullerton city,2478
G06028014,Fulton CDP,IFE003,70,Fulton CDP,18
G06028021,Furnace Creek CDP,IFE003,0,Furnace Creek CDP,3
G06028112,Galt city,IFE003,486,Galt city,416
G06028154,Garberville CDP,IFE003,0,Garberville CDP,44
G06028168,Gardena city,IFE003,1511,Gardena city,914
G06028182,Garden Acres CDP,IFE003,2,Garden Acres CDP,226
G06028210,Garden Farms CDP,IFE003,23,Garden Farms CDP,10
G06029000,Garden Grove city,IFE003,1516,Garden Grove city,1718
G06029070,Garey CDP,IFE003,0,Garey CDP,1
G06029112,Garnet CDP,IFE003,755,Garnet CDP,496
G06029154,Gasquet CDP,IFE003,0,Gasquet CDP,65
G06029252,Gazelle CDP,IFE003,16,Gazelle CDP,12
G06029350,Georgetown CDP,IFE003,52,Georgetown CDP,156
G06029392,Gerber CDP,IFE003,1,Gerber CDP,53
G06029420,Geyserville CDP,IFE003,0,Geyserville CDP,27
G06029504,Gilroy city,IFE003,1541,Gilroy city,679
G06029644,Glen Avon CDP,IFE003,224,Glen Avon CDP,442
G06030000,Glendale city,IFE003,3984,Glendale city,4000
G06030014,Glendora city,IFE003,579,Glendora city,637
G06030028,Glen Ellen CDP,IFE003,0,Glen Ellen CDP,57
G06030282,Golden Hills CDP,IFE003,533,Golden Hills CDP,306
G06030339,Gold Mountain CDP,IFE003,11,Gold Mountain CDP,46
G06030345,Gold River CDP,IFE003,0,Gold River CDP,170
G06030378,Goleta city,IFE003,1520,Goleta city,570
G06030392,Gonzales city,IFE003,0,Gonzales city,83
G06030410,Good Hope CDP,IFE003,154,Good Hope CDP,267
G06030420,Goodyears Bar CDP,IFE003,0,Goodyears Bar CDP,13
G06030476,Goshen CDP,IFE003,0,Goshen CDP,67
G06030560,Graeagle CDP,IFE003,288,Graeagle CDP,512
G06030658,Grand Terrace city,IFE003,383,Grand Terrace city,246
G06030686,Grangeville CDP,IFE003,0,Grangeville CDP,6
G06030693,Granite Bay CDP,IFE003,868,Granite Bay CDP,340
G06030703,Granite Hills CDP,IFE003,0,Granite Hills CDP,58
G06030714,Graniteville CDP,IFE003,0,Graniteville CDP,28
G06030798,Grass Valley city,IFE003,140,Grass Valley city,560
G06030812,Graton CDP,IFE003,32,Graton CDP,43
G06030882,Grayson CDP,IFE003,0,Grayson CDP,30
G06030900,Greeley Hill CDP,IFE003,0,Greeley Hill CDP,213
G06030938,Greenacres CDP,IFE003,1,Greenacres CDP,122
G06030944,Green Acres CDP,IFE003,148,Green Acres CDP,84
G06030987,Greenfield CDP,IFE003,29,Greenfield CDP,114
G06030994,Greenfield city,IFE003,556,Greenfield city,292
G06031029,Greenhorn CDP,IFE003,0,Greenhorn CDP,34
G06031092,Green Valley CDP,IFE003,6,Green Valley CDP,72
G06031099,Green Valley CDP,IFE003,25,Green Valley CDP,46
G06031134,Greenview CDP,IFE003,0,Greenview CDP,12
G06031162,Greenville CDP,IFE003,1,Greenville CDP,117
G06031246,Grenada CDP,IFE003,13,Grenada CDP,31
G06031260,Gridley city,IFE003,400,Gridley city,223
G06031288,Grimes CDP,IFE003,0,Grimes CDP,15
G06031302,Grizzly Flats CDP,IFE003,167,Grizzly Flats CDP,213
G06031372,Groveland CDP,IFE003,43,Groveland CDP,76
G06031393,Grover Beach city,IFE003,252,Grover Beach city,637
G06031414,Guadalupe city,IFE003,5,Guadalupe city,77
G06031470,Guerneville CDP,IFE003,1147,Guerneville CDP,1038
G06031540,Guinda CDP,IFE003,0,Guinda CDP,19
G06031568,Gustine city,IFE003,2,Gustine city,208
G06031596,Hacienda Heights CDP,IFE003,1533,Hacienda Heights CDP,457
G06031708,Half Moon Bay city,IFE003,195,Half Moon Bay city,246
G06031883,Hamilton Branch CDP,IFE003,241,Hamilton Branch CDP,200
G06031890,Hamilton City CDP,IFE003,0,Hamilton City CDP,29
G06031960,Hanford city,IFE003,532,Hanford city,1001
G06032030,Happy Camp CDP,IFE003,105,Happy Camp CDP,121
G06032044,Harbison Canyon CDP,IFE003,5,Harbison Canyon CDP,70
G06032156,Hardwick CDP,IFE003,0,Hardwick CDP,3
G06032324,Hartland CDP,IFE003,44,Hartland CDP,55
G06032340,Hartley CDP,IFE003,58,Hartley CDP,79
G06032385,Hasley Canyon CDP,IFE003,31,Hasley Canyon CDP,23
G06032408,Hat Creek CDP,IFE003,11,Hat Creek CDP,61
G06032506,Hawaiian Gardens city,IFE003,630,Hawaiian Gardens city,141
G06032548,Hawthorne city,IFE003,4795,Hawthorne city,1383
G06032562,Hayfork CDP,IFE003,0,Hayfork CDP,189
G06033000,Hayward city,IFE003,6644,Hayward city,2931
G06033056,Healdsburg city,IFE003,552,Healdsburg city,416
G06033084,Heber CDP,IFE003,0,Heber CDP,98
G06033182,Hemet city,IFE003,7108,Hemet city,5213
G06033294,Herald CDP,IFE003,1,Herald CDP,26
G06033308,Hercules city,IFE003,612,Hercules city,438
G06033336,Herlong CDP,IFE003,0,Herlong CDP,23
G06033364,Hermosa Beach city,IFE003,36,Hermosa Beach city,612
G06033434,Hesperia city,IFE003,4203,Hesperia city,2573
G06033504,Hickman CDP,IFE003,0,Hickman CDP,10
G06033518,Hidden Hills city,IFE003,0,Hidden Hills city,33
G06033532,Hidden Meadows CDP,IFE003,110,Hidden Meadows CDP,189
G06033549,Hidden Valley Lake CDP,IFE003,611,Hidden Valley Lake CDP,478
G06033574,Highgrove CDP,IFE003,0,Highgrove CDP,91
G06033588,Highland city,IFE003,1871,Highland city,1107
G06033633,Highlands-Baywood Park CDP,IFE003,0,Highlands-Baywood Park CDP,42
G06033798,Hillsborough town,IFE003,83,Hillsborough town,219
G06033861,Hilmar-Irwin CDP,IFE003,0,Hilmar-Irwin CDP,86
G06033935,Hiouchi CDP,IFE003,0,Hiouchi CDP,23
G06034120,Hollister city,IFE003,0,Hollister city,541
G06034246,Holtville city,IFE003,133,Holtville city,138
G06034281,Home Garden CDP,IFE003,0,Home Garden CDP,24
G06034302,Home Gardens CDP,IFE003,159,Home Gardens CDP,105
G06034316,Homeland CDP,IFE003,396,Homeland CDP,298
G06034392,Homestead Valley CDP,IFE003,844,Homestead Valley CDP,809
G06034405,Homewood Canyon CDP,IFE003,0,Homewood Canyon CDP,12
G06034428,Honcut CDP,IFE003,17,Honcut CDP,9
G06034484,Hood CDP,IFE003,0,Hood CDP,8
G06034652,Hopland CDP,IFE003,0,Hopland CDP,24
G06034694,Hornbrook CDP,IFE003,2,Hornbrook CDP,48
G06034708,Hornitos CDP,IFE003,0,Hornitos CDP,9
G06034904,Hughson city,IFE003,0,Hughson city,165
G06034928,Humboldt Hill CDP,IFE003,10,Humboldt Hill CDP,71
G06036000,Huntington Beach city,IFE003,4381,Huntington Beach city,3718
G06036056,Huntington Park city,IFE003,589,Huntington Park city,554
G06036084,Huron city,IFE003,0,Huron city,70
G06036098,Hyampom CDP,IFE003,0,Hyampom CDP,58
G06036126,Hydesville CDP,IFE003,74,Hydesville CDP,29
G06036168,Idlewild CDP,IFE003,36,Idlewild CDP,19
G06036203,Idyllwild-Pine Cove CDP,IFE003,2046,Idyllwild-Pine Cove CDP,2434
G06036280,Imperial city,IFE003,1068,Imperial city,346
G06036294,Imperial Beach city,IFE003,309,Imperial Beach city,770
G06036350,Independence CDP,IFE003,0,Independence CDP,88
G06036364,Indian Falls CDP,IFE003,0,Indian Falls CDP,9
G06036420,Indianola CDP,IFE003,0,Indianola CDP,22
G06036434,Indian Wells city,IFE003,1459,Indian Wells city,2392
G06036448,Indio city,IFE003,3967,Indio city,5593
G06036452,Indio Hills CDP,IFE003,2,Indio Hills CDP,54
G06036490,Industry city,IFE003,0,Industry city,4
G06036546,Inglewood city,IFE003,3398,Inglewood city,2040
G06036613,Interlaken CDP,IFE003,61,Interlaken CDP,69
G06036616,Inverness CDP,IFE003,39,Inverness CDP,433
G06036658,Inyokern CDP,IFE003,53,Inyokern CDP,53
G06036672,Ione city,IFE003,0,Ione city,169
G06036735,Iron Horse CDP,IFE003,0,Iron Horse CDP,42
G06036770,Irvine city,IFE003,9263,Irvine city,4921
G06036826,Irwindale city,IFE003,2,Irwindale city,16
G06036868,Isla Vista CDP,IFE003,265,Isla Vista CDP,193
G06036882,Isleton city,IFE003,0,Isleton city,94
G06036910,Ivanhoe CDP,IFE003,0,Ivanhoe CDP,75
G06036980,Jackson city,IFE003,0,Jackson city,244
G06037022,Jacumba CDP,IFE003,0,Jacumba CDP,78
G06037106,Jamestown CDP,IFE003,196,Jamestown CDP,144
G06037120,Jamul CDP,IFE003,0,Jamul CDP,68
G06037134,Janesville CDP,IFE003,0,Janesville CDP,80
G06037274,Jenner CDP,IFE003,51,Jenner CDP,78
G06037400,Johannesburg CDP,IFE003,0,Johannesburg CDP,44
G06037484,Johnstonville CDP,IFE003,0,Johnstonville CDP,25
G06037512,Johnsville CDP,IFE003,28,Johnsville CDP,92
G06037554,Joshua Tree CDP,IFE003,676,Joshua Tree CDP,720
G06037582,Julian CDP,IFE003,96,Julian CDP,247
G06037596,Junction City CDP,IFE003,0,Junction City CDP,68
G06037624,June Lake CDP,IFE003,198,June Lake CDP,530
G06037904,Keddie CDP,IFE003,0,Keddie CDP,33
G06037918,Keeler CDP,IFE003,0,Keeler CDP,27
G06037946,Keene CDP,IFE003,28,Keene CDP,39
G06038024,Kelly Ridge CDP,IFE003,130,Kelly Ridge CDP,206
G06038044,Kelseyville CDP,IFE003,106,Kelseyville CDP,105
G06038065,Kennedy CDP,IFE003,0,Kennedy CDP,85
G06038076,Kennedy Meadows CDP,IFE003,46,Kennedy Meadows CDP,88
G06038086,Kensington CDP,IFE003,3,Kensington CDP,106
G06038114,Kentfield CDP,IFE003,46,Kentfield CDP,186
G06038156,Kenwood CDP,IFE003,0,Kenwood CDP,85
G06038226,Kerman city,IFE003,176,Kerman city,216
G06038310,Kernville CDP,IFE003,448,Kernville CDP,349
G06038352,Keswick CDP,IFE003,0,Keswick CDP,15
G06038394,Kettleman City CDP,IFE003,0,Kettleman City CDP,17
G06038422,Keyes CDP,IFE003,0,Keyes CDP,126
G06038520,King City city,IFE003,603,King City city,210
G06038548,Kings Beach CDP,IFE003,1103,Kings Beach CDP,1010
G06038562,Kingsburg city,IFE003,411,Kingsburg city,247
G06038604,Kingvale CDP,IFE003,127,Kingvale CDP,271
G06038646,Kirkwood CDP,IFE003,72,Kirkwood CDP,685
G06038702,Klamath CDP,IFE003,0,Klamath CDP,99
G06038772,Knightsen CDP,IFE003,87,Knightsen CDP,51
G06038800,Knights Landing CDP,IFE003,0,Knights Landing CDP,26
G06039003,La Ca帶da Flintridge city,IFE003,71,La Ca帶da Flintridge city,240
G06039045,La Crescenta-Montrose CDP,IFE003,4,La Crescenta-Montrose CDP,262
G06039094,Ladera CDP,IFE003,1,Ladera CDP,14
G06039108,Ladera Heights CDP,IFE003,45,Ladera Heights CDP,116
G06039114,Ladera Ranch CDP,IFE003,742,Ladera Ranch CDP,295
G06039122,Lafayette city,IFE003,5,Lafayette city,428
G06039178,Laguna Beach city,IFE003,1487,Laguna Beach city,2102
G06039220,Laguna Hills city,IFE003,1232,Laguna Hills city,577
G06039248,Laguna Niguel city,IFE003,1303,Laguna Niguel city,1080
G06039259,Laguna Woods city,IFE003,771,Laguna Woods city,1714
G06039283,Lagunitas-Forest Knolls CDP,IFE003,0,Lagunitas-Forest Knolls CDP,80
G06039290,La Habra city,IFE003,564,La Habra city,947
G06039304,La Habra Heights city,IFE003,69,La Habra Heights city,75
G06039318,La Honda CDP,IFE003,0,La Honda CDP,61
G06039411,Lake Almanor Country Club CDP,IFE003,985,Lake Almanor Country Club CDP,1213
G06039420,Lake Almanor Peninsula CDP,IFE003,296,Lake Almanor Peninsula CDP,396
G06039425,Lake Almanor West CDP,IFE003,286,Lake Almanor West CDP,341
G06039444,Lake Arrowhead CDP,IFE003,6034,Lake Arrowhead CDP,7203
G06039460,Lake California CDP,IFE003,95,Lake California CDP,150
G06039472,Lake City CDP,IFE003,0,Lake City CDP,16
G06039483,Lake Davis CDP,IFE003,12,Lake Davis CDP,132
G06039484,Lake Don Pedro CDP,IFE003,0,Lake Don Pedro CDP,172
G06039486,Lake Elsinore city,IFE003,3211,Lake Elsinore city,1465
G06039496,Lake Forest city,IFE003,1322,Lake Forest city,864
G06039514,Lakehead CDP,IFE003,58,Lakehead CDP,119
G06039556,Lake Hughes CDP,IFE003,38,Lake Hughes CDP,100
G06039570,Lake Isabella CDP,IFE003,538,Lake Isabella CDP,543
G06039598,Lakeland Village CDP,IFE003,398,Lakeland Village CDP,429
G06039612,Lake Los Angeles CDP,IFE003,1040,Lake Los Angeles CDP,391
G06039645,Lake Mathews CDP,IFE003,155,Lake Mathews CDP,131
G06039670,Lake Nacimiento CDP,IFE003,779,Lake Nacimiento CDP,770
G06039690,Lake of the Pines CDP,IFE003,351,Lake of the Pines CDP,201
G06039696,Lake of the Woods CDP,IFE003,78,Lake of the Woods CDP,75
G06039710,Lakeport city,IFE003,120,Lakeport city,393
G06039715,Lake Riverside CDP,IFE003,154,Lake Riverside CDP,82
G06039724,Lake San Marcos CDP,IFE003,64,Lake San Marcos CDP,205
G06039735,Lake Sherwood CDP,IFE003,1,Lake Sherwood CDP,35
G06039766,Lakeside CDP,IFE003,572,Lakeside CDP,429
G06039836,Lakeview CDP,IFE003,17,Lakeview CDP,61
G06039885,Lake Wildwood CDP,IFE003,311,Lake Wildwood CDP,416
G06039892,Lakewood city,IFE003,1446,Lakewood city,927
G06040004,La Mesa city,IFE003,905,La Mesa city,1655
G06040032,La Mirada city,IFE003,338,La Mirada city,411
G06040088,Lamont CDP,IFE003,728,Lamont CDP,193
G06040116,Lanare CDP,IFE003,1,Lanare CDP,7
G06040130,Lancaster city,IFE003,11008,Lancaster city,4843
G06040256,La Palma city,IFE003,495,La Palma city,144
G06040312,La Porte CDP,IFE003,73,La Porte CDP,130
G06040326,La Presa CDP,IFE003,1444,La Presa CDP,533
G06040340,La Puente city,IFE003,300,La Puente city,310
G06040354,La Quinta city,IFE003,10136,La Quinta city,8669
G06040410,La Riviera CDP,IFE003,320,La Riviera CDP,287
G06040426,Larkfield-Wikiup CDP,IFE003,102,Larkfield-Wikiup CDP,162
G06040438,Larkspur city,IFE003,990,Larkspur city,468
G06040508,La Selva Beach CDP,IFE003,120,La Selva Beach CDP,300
G06040526,Las Flores CDP,IFE003,184,Las Flores CDP,53
G06040536,Las Flores CDP,IFE003,0,Las Flores CDP,18
G06040592,Las Lomas CDP,IFE003,0,Las Lomas CDP,25
G06040704,Lathrop city,IFE003,889,Lathrop city,479
G06040746,Laton CDP,IFE003,0,Laton CDP,19
G06040830,La Verne city,IFE003,293,La Verne city,425
G06040872,La Vina CDP,IFE003,0,La Vina CDP,4
G06040886,Lawndale city,IFE003,539,Lawndale city,470
G06040928,Laytonville CDP,IFE003,136,Laytonville CDP,69
G06040956,Lebec CDP,IFE003,124,Lebec CDP,61
G06040998,Lee Vining CDP,IFE003,0,Lee Vining CDP,27
G06041026,Leggett CDP,IFE003,2,Leggett CDP,23
G06041040,Le Grand CDP,IFE003,0,Le Grand CDP,45
G06041110,Lemon Cove CDP,IFE003,0,Lemon Cove CDP,33
G06041124,Lemon Grove city,IFE003,147,Lemon Grove city,434
G06041142,Lemon Hill CDP,IFE003,315,Lemon Hill CDP,547
G06041152,Lemoore city,IFE003,1071,Lemoore city,436
G06041166,Lemoore Station CDP,IFE003,0,Lemoore Station CDP,42
G06041180,Lennox CDP,IFE003,2,Lennox CDP,237
G06041194,Lenwood CDP,IFE003,6,Lenwood CDP,149
G06041208,Leona Valley CDP,IFE003,0,Leona Valley CDP,87
G06041278,Lewiston CDP,IFE003,0,Lewiston CDP,143
G06041282,Lexington Hills CDP,IFE003,0,Lexington Hills CDP,50
G06041390,Likely CDP,IFE003,0,Likely CDP,12
G06041474,Lincoln city,IFE003,527,Lincoln city,978
G06041558,Lincoln Village CDP,IFE003,126,Lincoln Village CDP,106
G06041572,Linda CDP,IFE003,789,Linda CDP,644
G06041656,Lindcove CDP,IFE003,0,Lindcove CDP,12
G06041670,Linden CDP,IFE003,0,Linden CDP,42
G06041712,Lindsay city,IFE003,0,Lindsay city,179
G06041740,Linnell Camp CDP,IFE003,0,Linnell Camp CDP,0
G06041782,Litchfield CDP,IFE003,0,Litchfield CDP,17
G06041789,Little Grass Valley CDP,IFE003,62,Little Grass Valley CDP,158
G06041866,Little River CDP,IFE003,2,Little River CDP,43
G06041880,Littlerock CDP,IFE003,48,Littlerock CDP,44
G06041922,Live Oak CDP,IFE003,631,Live Oak CDP,285
G06041936,Live Oak city,IFE003,0,Live Oak city,167
G06041992,Livermore city,IFE003,2705,Livermore city,1208
G06042006,Livingston city,IFE003,252,Livingston city,164
G06042104,Lockeford CDP,IFE003,0,Lockeford CDP,79
G06042146,Lockwood CDP,IFE003,4,Lockwood CDP,34
G06042202,Lodi city,IFE003,1041,Lodi city,1695
G06042230,Lodoga CDP,IFE003,0,Lodoga CDP,77
G06042328,Loleta CDP,IFE003,6,Loleta CDP,27
G06042370,Loma Linda city,IFE003,1006,Loma Linda city,885
G06042384,Loma Mar CDP,IFE003,0,Loma Mar CDP,13
G06042412,Loma Rica CDP,IFE003,0,Loma Rica CDP,100
G06042468,Lomita city,IFE003,360,Lomita city,344
G06042510,Lompico CDP,IFE003,0,Lompico CDP,70
G06042524,Lompoc city,IFE003,2051,Lompoc city,1061
G06042566,London CDP,IFE003,0,London CDP,15
G06042580,Lone Pine CDP,IFE003,0,Lone Pine CDP,173
G06042622,Long Barn CDP,IFE003,269,Long Barn CDP,250
G06043000,Long Beach city,IFE003,17822,Long Beach city,12501
G06043126,Lookout CDP,IFE003,0,Lookout CDP,15
G06043140,Loomis town,IFE003,21,Loomis town,109
G06043224,Los Alamitos city,IFE003,201,Los Alamitos city,143
G06043252,Los Alamos CDP,IFE003,1,Los Alamos CDP,53
G06043280,Los Altos city,IFE003,4,Los Altos city,459
G06043294,Los Altos Hills town,IFE003,1,Los Altos Hills town,172
G06044000,Los Angeles city,IFE003,71146,Los Angeles city,95827
G06044028,Los Banos city,IFE003,1911,Los Banos city,1116
G06044042,Los Berros CDP,IFE003,60,Los Berros CDP,22
G06044112,Los Gatos town,IFE003,3,Los Gatos town,695
G06044140,Los Molinos CDP,IFE003,0,Los Molinos CDP,146
G06044168,Los Olivos CDP,IFE003,0,Los Olivos CDP,49
G06044182,Los Osos CDP,IFE003,635,Los Osos CDP,530
G06044242,Los Ranchos CDP,IFE003,0,Los Ranchos CDP,51
G06044280,Lost Hills CDP,IFE003,0,Lost Hills CDP,21
G06044350,Lower Lake CDP,IFE003,6,Lower Lake CDP,153
G06044364,Loyalton city,IFE003,0,Loyalton city,63
G06044378,Loyola CDP,IFE003,0,Loyola CDP,45
G06044399,Lucas Valley-Marinwood CDP,IFE003,0,Lucas Valley-Marinwood CDP,59
G06044406,Lucerne CDP,IFE003,508,Lucerne CDP,461
G06044420,Lucerne Valley CDP,IFE003,500,Lucerne Valley CDP,773
G06044574,Lynwood city,IFE003,977,Lynwood city,597
G06044644,Lytle Creek CDP,IFE003,0,Lytle Creek CDP,112
G06044672,Mabie CDP,IFE003,0,Mabie CDP,18
G06044700,McArthur CDP,IFE003,49,McArthur CDP,16
G06044760,McClellan Park CDP,IFE003,0,McClellan Park CDP,32
G06044770,McClenney Tract CDP,IFE003,29,McClenney Tract CDP,40
G06044784,McCloud CDP,IFE003,85,McCloud CDP,204
G06044812,Macdoel CDP,IFE003,0,Macdoel CDP,2
G06044826,McFarland city,IFE003,0,McFarland city,84
G06044830,McGee Creek CDP,IFE003,0,McGee Creek CDP,9
G06044910,McKinleyville CDP,IFE003,634,McKinleyville CDP,282
G06044924,McKittrick CDP,IFE003,0,McKittrick CDP,4
G06045006,McSwain CDP,IFE003,0,McSwain CDP,75
G06045022,Madera city,IFE003,1472,Madera city,1111
G06045050,Madera Acres CDP,IFE003,36,Madera Acres CDP,129
G06045064,Madison CDP,IFE003,0,Madison CDP,6
G06045092,Mad River CDP,IFE003,0,Mad River CDP,149
G06045120,Magalia CDP,IFE003,694,Magalia CDP,530
G06045232,Malaga CDP,IFE003,0,Malaga CDP,27
G06045246,Malibu city,IFE003,1017,Malibu city,1597
G06045358,Mammoth Lakes town,IFE003,5278,Mammoth Lakes town,6397
G06045386,Manchester CDP,IFE003,18,Manchester CDP,25
G06045400,Manhattan Beach city,IFE003,295,Manhattan Beach city,891
G06045414,Manila CDP,IFE003,0,Manila CDP,43
