gisjoin,name_dp,var_code,dp,name_sf,sf
G56073615,Story CDP,H79012,0,Story CDP,0
G56074195,Sundance town,H79012,9,Sundance town,0
G56074775,Superior town,H79012,0,Superior town,0
G56075355,Table Rock CDP,H79012,0,Table Rock CDP,0
G56075572,Taylor CDP,H79012,0,Taylor CDP,0
G56075790,Ten Sleep town,H79012,0,Ten Sleep town,0
G56075935,Teton Village CDP,H79012,5,Teton Village CDP,0
G56076370,Thayne town,H79012,0,Thayne town,0
G56076515,Thermopolis town,H79012,24,Thermopolis town,0
G56077530,Torrington city,H79012,0,Torrington city,0
G56078400,Turnerville CDP,H79012,0,Turnerville CDP,0
G56079125,Upton town,H79012,2,Upton town,0
G56079270,Urie CDP,H79012,0,Urie CDP,0
G56079705,Van Tassell town,H79012,0,Van Tassell town,0
G56080285,Veteran CDP,H79012,0,Veteran CDP,0
G56080575,Vista West CDP,H79012,0,Vista West CDP,0
G56081300,Wamsutter town,H79012,0,Wamsutter town,0
G56081640,Warren AFB CDP,H79012,1,Warren AFB CDP,3
G56081703,Washam CDP,H79012,0,Washam CDP,0
G56082967,Westview Circle CDP,H79012,0,Westview Circle CDP,0
G56083040,Wheatland town,H79012,0,Wheatland town,0
G56083100,Whiting CDP,H79012,0,Whiting CDP,0
G56083765,Wilson CDP,H79012,0,Wilson CDP,0
G56084852,Woods Landing-Jelm CDP,H79012,0,Woods Landing-Jelm CDP,0
G56084925,Worland city,H79012,11,Worland city,0
G56085015,Wright town,H79012,0,Wright town,0
G56086665,Yoder town,H79012,0,Yoder town,0
G56086737,Y-O Ranch CDP,H79012,0,Y-O Ranch CDP,1
G56000245,Afton town,H79013,0,Afton town,0
G56000680,Albany CDP,H79013,0,Albany CDP,0
G56000825,Albin town,H79013,0,Albin town,0
G56001115,Alcova CDP,H79013,0,Alcova CDP,0
G56001695,Alpine town,H79013,0,Alpine town,0
G56001888,Alpine Northeast CDP,H79013,0,Alpine Northeast CDP,0
G56001936,Alpine Northwest CDP,H79013,0,Alpine Northwest CDP,0
G56001985,Alta CDP,H79013,0,Alta CDP,0
G56002877,Antelope Hills CDP,H79013,0,Antelope Hills CDP,0
G56002900,Antelope Valley-Crestview CDP,H79013,6,Antelope Valley-Crestview CDP,1
G56003000,Arapahoe CDP,H79013,0,Arapahoe CDP,7
G56003245,Arlington CDP,H79013,0,Arlington CDP,0
G56003652,Arrowhead Springs CDP,H79013,0,Arrowhead Springs CDP,0
G56003725,Arvada CDP,H79013,0,Arvada CDP,0
G56004015,Atlantic City CDP,H79013,0,Atlantic City CDP,0
G56004160,Auburn CDP,H79013,0,Auburn CDP,0
G56004740,Baggs town,H79013,8,Baggs town,2
G56004885,Bairoil town,H79013,0,Bairoil town,0
G56005245,Bar Nunn town,H79013,0,Bar Nunn town,1
G56005320,Basin town,H79013,0,Basin town,0
G56005625,Bear River town,H79013,0,Bear River town,0
G56006045,Bedford CDP,H79013,0,Bedford CDP,0
G56006407,Bessemer Bend CDP,H79013,0,Bessemer Bend CDP,0
G56006480,Beulah CDP,H79013,0,Beulah CDP,0
G56006770,Big Horn CDP,H79013,0,Big Horn CDP,0
G56007060,Big Piney town,H79013,0,Big Piney town,0
G56008365,Bondurant CDP,H79013,0,Bondurant CDP,0
G56009235,Boulder CDP,H79013,0,Boulder CDP,0
G56009307,Boulder Flats CDP,H79013,0,Boulder Flats CDP,3
G56010175,Brookhurst CDP,H79013,0,Brookhurst CDP,0
G56010685,Buffalo city,H79013,22,Buffalo city,3
G56011120,Burlington town,H79013,0,Burlington town,0
G56011265,Burns town,H79013,0,Burns town,1
G56011700,Byron town,H79013,0,Byron town,0
G56012860,Carpenter CDP,H79013,0,Carpenter CDP,0
G56013005,Carter CDP,H79013,0,Carter CDP,0
G56013150,Casper city,H79013,31,Casper city,37
G56013222,Casper Mountain CDP,H79013,0,Casper Mountain CDP,0
G56013440,Centennial CDP,H79013,0,Centennial CDP,0
G56013900,Cheyenne city,H79013,11,Cheyenne city,72
G56014097,Chugcreek CDP,H79013,0,Chugcreek CDP,0
G56014165,Chugwater town,H79013,0,Chugwater town,0
G56015325,Clearmont town,H79013,0,Clearmont town,0
G56015400,Clearview Acres CDP,H79013,0,Clearview Acres CDP,2
G56015760,Cody city,H79013,24,Cody city,2
G56015905,Cokeville town,H79013,0,Cokeville town,0
G56017210,Cora CDP,H79013,0,Cora CDP,0
G56017645,Cowley town,H79013,0,Cowley town,0
G56018225,Crowheart CDP,H79013,0,Crowheart CDP,1
G56018950,Daniel CDP,H79013,0,Daniel CDP,0
G56019385,Dayton town,H79013,0,Dayton town,1
G56019530,Deaver town,H79013,0,Deaver town,0
G56020110,Diamondville town,H79013,0,Diamondville town,1
G56020690,Dixon town,H79013,0,Dixon town,0
G56021125,Douglas city,H79013,12,Douglas city,4
G56021415,Dubois town,H79013,0,Dubois town,0
G56022720,East Thermopolis town,H79013,0,East Thermopolis town,0
G56023010,Eden CDP,H79013,0,Eden CDP,0
G56023155,Edgerton town,H79013,0,Edgerton town,0
G56024025,Elk Mountain town,H79013,0,Elk Mountain town,0
G56024750,Encampment town,H79013,0,Encampment town,0
G56025185,Esterbrook CDP,H79013,0,Esterbrook CDP,0
G56025330,Ethete CDP,H79013,0,Ethete CDP,3
G56025475,Etna CDP,H79013,0,Etna CDP,0
G56025620,Evanston city,H79013,10,Evanston city,10
G56025765,Evansville town,H79013,0,Evansville town,4
G56025910,Fairview CDP,H79013,0,Fairview CDP,0
G56026055,Farson CDP,H79013,0,Farson CDP,0
G56027650,Fontenelle CDP,H79013,0,Fontenelle CDP,0
G56027940,Fort Bridger CDP,H79013,0,Fort Bridger CDP,0
G56028230,Fort Laramie town,H79013,0,Fort Laramie town,0
G56028665,Fort Washakie CDP,H79013,4,Fort Washakie CDP,12
G56029300,Fox Farm-College CDP,H79013,0,Fox Farm-College CDP,5
G56029390,Fox Park CDP,H79013,0,Fox Park CDP,0
G56029825,Frannie town,H79013,0,Frannie town,0
G56030115,Freedom CDP,H79013,0,Freedom CDP,0
G56030985,Garland CDP,H79013,0,Garland CDP,0
G56031855,Gillette city,H79013,6,Gillette city,17
G56032290,Glendo town,H79013,1,Glendo town,0
G56032435,Glenrock town,H79013,23,Glenrock town,0
G56032870,Granger town,H79013,1,Granger town,0
G56033740,Green River city,H79013,24,Green River city,7
G56033885,Greybull town,H79013,0,Greybull town,2
G56034030,Grover CDP,H79013,0,Grover CDP,0
G56034320,Guernsey town,H79013,5,Guernsey town,1
G56035335,Hanna town,H79013,0,Hanna town,0
G56035552,Hartrandt CDP,H79013,0,Hartrandt CDP,0
G56035625,Hartville town,H79013,0,Hartville town,0
G56036060,Hawk Springs CDP,H79013,0,Hawk Springs CDP,0
G56037510,Hillsdale CDP,H79013,0,Hillsdale CDP,0
G56037727,Hill View Heights CDP,H79013,0,Hill View Heights CDP,0
G56037945,Hoback CDP,H79013,0,Hoback CDP,0
G56038307,Homa Hills CDP,H79013,1,Homa Hills CDP,0
G56038960,Hudson town,H79013,0,Hudson town,0
G56039105,Hulett town,H79013,0,Hulett town,0
G56039250,Huntley CDP,H79013,0,Huntley CDP,0
G56039395,Hyattville CDP,H79013,0,Hyattville CDP,0
G56040120,Jackson town,H79013,8,Jackson town,8
G56040265,James Town CDP,H79013,0,James Town CDP,0
G56040555,Jeffrey City CDP,H79013,0,Jeffrey City CDP,0
G56040945,Johnstown CDP,H79013,0,Johnstown CDP,4
G56041353,Kaycee town,H79013,2,Kaycee town,0
G56041860,Kelly CDP,H79013,0,Kelly CDP,0
G56042005,Kemmerer city,H79013,0,Kemmerer city,2
G56042730,Kirby town,H79013,0,Kirby town,0
G56043455,La Barge town,H79013,0,La Barge town,0
G56043745,La Grange town,H79013,0,La Grange town,0
G56044252,Lakeview North CDP,H79013,0,Lakeview North CDP,0
G56044615,Lance Creek CDP,H79013,0,Lance Creek CDP,0
G56044760,Lander city,H79013,0,Lander city,10
G56045050,Laramie city,H79013,24,Laramie city,17
G56046790,Lingle town,H79013,0,Lingle town,0
G56046935,Little America CDP,H79013,0,Little America CDP,0
G56047370,Lonetree CDP,H79013,0,Lonetree CDP,0
G56047805,Lost Springs town,H79013,0,Lost Springs town,0
G56047950,Lovell town,H79013,14,Lovell town,0
G56048240,Lucerne CDP,H79013,0,Lucerne CDP,0
G56048530,Lusk town,H79013,5,Lusk town,0
G56048675,Lyman town,H79013,0,Lyman town,1
G56049400,McKinnon CDP,H79013,0,McKinnon CDP,0
G56049775,Mammoth CDP,H79013,0,Mammoth CDP,0
G56049980,Manderson town,H79013,0,Manderson town,0
G56050270,Manville town,H79013,0,Manville town,0
G56050415,Marbleton town,H79013,3,Marbleton town,0
G56051285,Meadow Acres CDP,H79013,0,Meadow Acres CDP,0
G56051575,Medicine Bow town,H79013,3,Medicine Bow town,0
G56051720,Meeteetse town,H79013,0,Meeteetse town,0
G56052445,Midwest town,H79013,1,Midwest town,1
G56053460,Mills town,H79013,11,Mills town,3
G56054185,Moorcroft town,H79013,0,Moorcroft town,0
G56054402,Moose Wilson Road CDP,H79013,0,Moose Wilson Road CDP,1
G56055200,Mountain View CDP,H79013,0,Mountain View CDP,1
G56055345,Mountain View town,H79013,0,Mountain View town,0
G56056215,Newcastle city,H79013,0,Newcastle city,0
G56056520,Nordic CDP,H79013,0,Nordic CDP,0
G56056700,North Rock Springs CDP,H79013,0,North Rock Springs CDP,0
G56057375,Oakley CDP,H79013,0,Oakley CDP,0
G56057810,Opal town,H79013,0,Opal town,0
G56058100,Orin CDP,H79013,0,Orin CDP,0
G56058680,Osage CDP,H79013,5,Osage CDP,0
G56058970,Osmond CDP,H79013,0,Osmond CDP,0
G56059332,Owl Creek CDP,H79013,0,Owl Creek CDP,0
G56059985,Parkman CDP,H79013,0,Parkman CDP,0
G56060130,Pavillion town,H79013,0,Pavillion town,0
G56061435,Pine Bluffs town,H79013,0,Pine Bluffs town,0
G56061580,Pinedale town,H79013,0,Pinedale town,1
G56061610,Pine Haven town,H79013,0,Pine Haven town,0
G56062305,Powder River CDP,H79013,0,Powder River CDP,0
G56062450,Powell city,H79013,21,Powell city,4
G56062812,Purple Sage CDP,H79013,0,Purple Sage CDP,1
G56063100,Rafter J Ranch CDP,H79013,0,Rafter J Ranch CDP,0
G56063465,Ralston CDP,H79013,0,Ralston CDP,0
G56063755,Ranchester town,H79013,0,Ranchester town,0
G56063800,Ranchettes CDP,H79013,0,Ranchettes CDP,1
G56063900,Rawlins city,H79013,1,Rawlins city,13
G56064400,Red Butte CDP,H79013,3,Red Butte CDP,0
G56065060,Reliance CDP,H79013,0,Reliance CDP,1
G56066075,Riverside town,H79013,0,Riverside town,0
G56066220,Riverton city,H79013,8,Riverton city,34
G56066655,Robertson CDP,H79013,0,Robertson CDP,0
G56067090,Rock River town,H79013,0,Rock River town,0
G56067235,Rock Springs city,H79013,42,Rock Springs city,18
G56067440,Rolling Hills town,H79013,0,Rolling Hills town,0
G56067670,Ryan Park CDP,H79013,0,Ryan Park CDP,0
G56068685,Saratoga town,H79013,4,Saratoga town,4
G56069700,Shell CDP,H79013,0,Shell CDP,0
G56069845,Sheridan city,H79013,3,Sheridan city,9
G56070570,Shoshoni town,H79013,0,Shoshoni town,1
G56071150,Sinclair town,H79013,5,Sinclair town,0
G56071295,Slater CDP,H79013,0,Slater CDP,0
G56071350,Sleepy Hollow CDP,H79013,1,Sleepy Hollow CDP,0
G56071440,Smoot CDP,H79013,0,Smoot CDP,0
G56071800,South Greeley CDP,H79013,0,South Greeley CDP,11
G56071947,South Park CDP,H79013,0,South Park CDP,0
G56073180,Star Valley Ranch town,H79013,0,Star Valley Ranch town,2
G56073615,Story CDP,H79013,0,Story CDP,1
G56074195,Sundance town,H79013,0,Sundance town,0
G56074775,Superior town,H79013,0,Superior town,0
G56075355,Table Rock CDP,H79013,0,Table Rock CDP,0
G56075572,Taylor CDP,H79013,0,Taylor CDP,0
G56075790,Ten Sleep town,H79013,7,Ten Sleep town,0
G56075935,Teton Village CDP,H79013,0,Teton Village CDP,0
G56076370,Thayne town,H79013,0,Thayne town,0
G56076515,Thermopolis town,H79013,0,Thermopolis town,3
G56077530,Torrington city,H79013,2,Torrington city,3
G56078400,Turnerville CDP,H79013,0,Turnerville CDP,0
G56079125,Upton town,H79013,3,Upton town,0
G56079270,Urie CDP,H79013,0,Urie CDP,0
G56079705,Van Tassell town,H79013,0,Van Tassell town,0
G56080285,Veteran CDP,H79013,0,Veteran CDP,0
G56080575,Vista West CDP,H79013,0,Vista West CDP,0
G56081300,Wamsutter town,H79013,0,Wamsutter town,0
G56081640,Warren AFB CDP,H79013,0,Warren AFB CDP,0
G56081703,Washam CDP,H79013,0,Washam CDP,0
G56082967,Westview Circle CDP,H79013,0,Westview Circle CDP,0
G56083040,Wheatland town,H79013,15,Wheatland town,0
G56083100,Whiting CDP,H79013,0,Whiting CDP,0
G56083765,Wilson CDP,H79013,0,Wilson CDP,0
G56084852,Woods Landing-Jelm CDP,H79013,0,Woods Landing-Jelm CDP,0
G56084925,Worland city,H79013,9,Worland city,11
G56085015,Wright town,H79013,0,Wright town,1
G56086665,Yoder town,H79013,0,Yoder town,0
G56086737,Y-O Ranch CDP,H79013,0,Y-O Ranch CDP,1
G56000245,Afton town,H79014,3,Afton town,0
G56000680,Albany CDP,H79014,0,Albany CDP,0
G56000825,Albin town,H79014,0,Albin town,0
G56001115,Alcova CDP,H79014,0,Alcova CDP,0
G56001695,Alpine town,H79014,0,Alpine town,0
G56001888,Alpine Northeast CDP,H79014,0,Alpine Northeast CDP,0
G56001936,Alpine Northwest CDP,H79014,0,Alpine Northwest CDP,0
G56001985,Alta CDP,H79014,0,Alta CDP,0
G56002877,Antelope Hills CDP,H79014,0,Antelope Hills CDP,0
G56002900,Antelope Valley-Crestview CDP,H79014,0,Antelope Valley-Crestview CDP,0
G56003000,Arapahoe CDP,H79014,0,Arapahoe CDP,0
G56003245,Arlington CDP,H79014,0,Arlington CDP,0
G56003652,Arrowhead Springs CDP,H79014,0,Arrowhead Springs CDP,0
G56003725,Arvada CDP,H79014,0,Arvada CDP,0
G56004015,Atlantic City CDP,H79014,0,Atlantic City CDP,0
G56004160,Auburn CDP,H79014,0,Auburn CDP,0
G56004740,Baggs town,H79014,0,Baggs town,0
G56004885,Bairoil town,H79014,0,Bairoil town,1
G56005245,Bar Nunn town,H79014,8,Bar Nunn town,0
G56005320,Basin town,H79014,0,Basin town,0
G56005625,Bear River town,H79014,0,Bear River town,0
G56006045,Bedford CDP,H79014,0,Bedford CDP,0
G56006407,Bessemer Bend CDP,H79014,0,Bessemer Bend CDP,0
G56006480,Beulah CDP,H79014,0,Beulah CDP,0
G56006770,Big Horn CDP,H79014,7,Big Horn CDP,0
G56007060,Big Piney town,H79014,3,Big Piney town,0
G56008365,Bondurant CDP,H79014,0,Bondurant CDP,0
G56009235,Boulder CDP,H79014,0,Boulder CDP,0
G56009307,Boulder Flats CDP,H79014,0,Boulder Flats CDP,0
G56010175,Brookhurst CDP,H79014,0,Brookhurst CDP,0
G56010685,Buffalo city,H79014,2,Buffalo city,0
G56011120,Burlington town,H79014,0,Burlington town,0
G56011265,Burns town,H79014,0,Burns town,0
G56011700,Byron town,H79014,0,Byron town,0
G56012860,Carpenter CDP,H79014,0,Carpenter CDP,0
G56013005,Carter CDP,H79014,0,Carter CDP,0
G56013150,Casper city,H79014,15,Casper city,7
G56013222,Casper Mountain CDP,H79014,0,Casper Mountain CDP,0
G56013440,Centennial CDP,H79014,0,Centennial CDP,0
G56013900,Cheyenne city,H79014,0,Cheyenne city,7
G56014097,Chugcreek CDP,H79014,0,Chugcreek CDP,0
G56014165,Chugwater town,H79014,0,Chugwater town,0
G56015325,Clearmont town,H79014,0,Clearmont town,0
G56015400,Clearview Acres CDP,H79014,0,Clearview Acres CDP,0
G56015760,Cody city,H79014,2,Cody city,0
G56015905,Cokeville town,H79014,0,Cokeville town,0
G56017210,Cora CDP,H79014,1,Cora CDP,0
G56017645,Cowley town,H79014,0,Cowley town,0
G56018225,Crowheart CDP,H79014,0,Crowheart CDP,0
G56018950,Daniel CDP,H79014,0,Daniel CDP,0
G56019385,Dayton town,H79014,0,Dayton town,0
G56019530,Deaver town,H79014,0,Deaver town,0
G56020110,Diamondville town,H79014,0,Diamondville town,0
G56020690,Dixon town,H79014,0,Dixon town,0
G56021125,Douglas city,H79014,2,Douglas city,0
G56021415,Dubois town,H79014,1,Dubois town,0
G56022720,East Thermopolis town,H79014,0,East Thermopolis town,0
G56023010,Eden CDP,H79014,2,Eden CDP,0
G56023155,Edgerton town,H79014,0,Edgerton town,0
G56024025,Elk Mountain town,H79014,0,Elk Mountain town,0
G56024750,Encampment town,H79014,3,Encampment town,0
G56025185,Esterbrook CDP,H79014,0,Esterbrook CDP,0
G56025330,Ethete CDP,H79014,0,Ethete CDP,0
G56025475,Etna CDP,H79014,0,Etna CDP,0
G56025620,Evanston city,H79014,7,Evanston city,0
G56025765,Evansville town,H79014,0,Evansville town,0
G56025910,Fairview CDP,H79014,0,Fairview CDP,0
G56026055,Farson CDP,H79014,0,Farson CDP,0
G56027650,Fontenelle CDP,H79014,0,Fontenelle CDP,0
G56027940,Fort Bridger CDP,H79014,2,Fort Bridger CDP,0
G56028230,Fort Laramie town,H79014,0,Fort Laramie town,0
G56028665,Fort Washakie CDP,H79014,0,Fort Washakie CDP,0
G56029300,Fox Farm-College CDP,H79014,0,Fox Farm-College CDP,1
G56029390,Fox Park CDP,H79014,0,Fox Park CDP,0
G56029825,Frannie town,H79014,0,Frannie town,0
G56030115,Freedom CDP,H79014,0,Freedom CDP,0
G56030985,Garland CDP,H79014,0,Garland CDP,0
G56031855,Gillette city,H79014,7,Gillette city,2
G56032290,Glendo town,H79014,0,Glendo town,0
G56032435,Glenrock town,H79014,0,Glenrock town,0
G56032870,Granger town,H79014,0,Granger town,0
G56033740,Green River city,H79014,1,Green River city,1
G56033885,Greybull town,H79014,0,Greybull town,0
G56034030,Grover CDP,H79014,0,Grover CDP,0
G56034320,Guernsey town,H79014,3,Guernsey town,0
G56035335,Hanna town,H79014,2,Hanna town,0
G56035552,Hartrandt CDP,H79014,0,Hartrandt CDP,0
G56035625,Hartville town,H79014,0,Hartville town,0
G56036060,Hawk Springs CDP,H79014,0,Hawk Springs CDP,0
G56037510,Hillsdale CDP,H79014,0,Hillsdale CDP,0
G56037727,Hill View Heights CDP,H79014,0,Hill View Heights CDP,0
G56037945,Hoback CDP,H79014,0,Hoback CDP,1
G56038307,Homa Hills CDP,H79014,0,Homa Hills CDP,0
G56038960,Hudson town,H79014,0,Hudson town,0
G56039105,Hulett town,H79014,0,Hulett town,0
G56039250,Huntley CDP,H79014,0,Huntley CDP,0
G56039395,Hyattville CDP,H79014,0,Hyattville CDP,0
G56040120,Jackson town,H79014,0,Jackson town,0
G56040265,James Town CDP,H79014,0,James Town CDP,0
G56040555,Jeffrey City CDP,H79014,0,Jeffrey City CDP,0
G56040945,Johnstown CDP,H79014,0,Johnstown CDP,0
G56041353,Kaycee town,H79014,0,Kaycee town,0
G56041860,Kelly CDP,H79014,0,Kelly CDP,0
G56042005,Kemmerer city,H79014,1,Kemmerer city,0
G56042730,Kirby town,H79014,0,Kirby town,0
G56043455,La Barge town,H79014,0,La Barge town,0
G56043745,La Grange town,H79014,0,La Grange town,0
G56044252,Lakeview North CDP,H79014,0,Lakeview North CDP,0
G56044615,Lance Creek CDP,H79014,0,Lance Creek CDP,0
G56044760,Lander city,H79014,1,Lander city,0
G56045050,Laramie city,H79014,1,Laramie city,9
G56046790,Lingle town,H79014,0,Lingle town,0
G56046935,Little America CDP,H79014,0,Little America CDP,0
G56047370,Lonetree CDP,H79014,0,Lonetree CDP,0
G56047805,Lost Springs town,H79014,0,Lost Springs town,0
G56047950,Lovell town,H79014,0,Lovell town,0
G56048240,Lucerne CDP,H79014,0,Lucerne CDP,0
G56048530,Lusk town,H79014,0,Lusk town,0
G56048675,Lyman town,H79014,1,Lyman town,0
G56049400,McKinnon CDP,H79014,0,McKinnon CDP,0
G56049775,Mammoth CDP,H79014,0,Mammoth CDP,0
G56049980,Manderson town,H79014,0,Manderson town,0
G56050270,Manville town,H79014,0,Manville town,0
G56050415,Marbleton town,H79014,0,Marbleton town,0
G56051285,Meadow Acres CDP,H79014,0,Meadow Acres CDP,0
G56051575,Medicine Bow town,H79014,0,Medicine Bow town,0
G56051720,Meeteetse town,H79014,0,Meeteetse town,0
G56052445,Midwest town,H79014,0,Midwest town,0
G56053460,Mills town,H79014,5,Mills town,0
G56054185,Moorcroft town,H79014,0,Moorcroft town,0
G56054402,Moose Wilson Road CDP,H79014,0,Moose Wilson Road CDP,0
G56055200,Mountain View CDP,H79014,0,Mountain View CDP,0
G56055345,Mountain View town,H79014,5,Mountain View town,0
G56056215,Newcastle city,H79014,16,Newcastle city,0
G56056520,Nordic CDP,H79014,0,Nordic CDP,0
G56056700,North Rock Springs CDP,H79014,0,North Rock Springs CDP,0
G56057375,Oakley CDP,H79014,0,Oakley CDP,0
G56057810,Opal town,H79014,0,Opal town,0
G56058100,Orin CDP,H79014,0,Orin CDP,0
G56058680,Osage CDP,H79014,0,Osage CDP,0
G56058970,Osmond CDP,H79014,0,Osmond CDP,0
G56059332,Owl Creek CDP,H79014,0,Owl Creek CDP,0
G56059985,Parkman CDP,H79014,0,Parkman CDP,0
G56060130,Pavillion town,H79014,0,Pavillion town,0
G56061435,Pine Bluffs town,H79014,0,Pine Bluffs town,0
G56061580,Pinedale town,H79014,5,Pinedale town,0
G56061610,Pine Haven town,H79014,0,Pine Haven town,0
G56062305,Powder River CDP,H79014,0,Powder River CDP,0
G56062450,Powell city,H79014,0,Powell city,2
G56062812,Purple Sage CDP,H79014,0,Purple Sage CDP,0
G56063100,Rafter J Ranch CDP,H79014,0,Rafter J Ranch CDP,0
G56063465,Ralston CDP,H79014,0,Ralston CDP,0
G56063755,Ranchester town,H79014,0,Ranchester town,0
G56063800,Ranchettes CDP,H79014,0,Ranchettes CDP,0
G56063900,Rawlins city,H79014,6,Rawlins city,0
G56064400,Red Butte CDP,H79014,0,Red Butte CDP,0
G56065060,Reliance CDP,H79014,0,Reliance CDP,0
G56066075,Riverside town,H79014,0,Riverside town,0
G56066220,Riverton city,H79014,1,Riverton city,1
G56066655,Robertson CDP,H79014,0,Robertson CDP,0
G56067090,Rock River town,H79014,0,Rock River town,0
G56067235,Rock Springs city,H79014,0,Rock Springs city,2
G56067440,Rolling Hills town,H79014,0,Rolling Hills town,0
G56067670,Ryan Park CDP,H79014,0,Ryan Park CDP,0
G56068685,Saratoga town,H79014,0,Saratoga town,0
G56069700,Shell CDP,H79014,0,Shell CDP,0
G56069845,Sheridan city,H79014,13,Sheridan city,0
G56070570,Shoshoni town,H79014,0,Shoshoni town,0
G56071150,Sinclair town,H79014,0,Sinclair town,0
