gisjoin,name_dp,var_code,dp,name_sf,sf
G3200110,Eureka County,H76034,7,Eureka County,23
G3200130,Humboldt County,H76034,260,Humboldt County,295
G3200150,Lander County,H76034,167,Lander County,95
G3200170,Lincoln County,H76034,31,Lincoln County,56
G3200190,Lyon County,H76034,694,Lyon County,707
G3200210,Mineral County,H76034,126,Mineral County,76
G3200230,Nye County,H76034,438,Nye County,527
G3200270,Pershing County,H76034,1,Pershing County,61
G3200290,Storey County,H76034,92,Storey County,40
G3200310,Washoe County,H76034,9090,Washoe County,9117
G3200330,White Pine County,H76034,95,White Pine County,125
G3205100,Carson City,H76034,987,Carson City,885
G3200010,Churchill County,H76035,704,Churchill County,760
G3200030,Clark County,H76035,73267,Clark County,73367
G3200050,Douglas County,H76035,1051,Douglas County,1072
G3200070,Elko County,H76035,1561,Elko County,1624
G3200090,Esmeralda County,H76035,8,Esmeralda County,11
G3200110,Eureka County,H76035,107,Eureka County,33
G3200130,Humboldt County,H76035,553,Humboldt County,521
G3200150,Lander County,H76035,166,Lander County,173
G3200170,Lincoln County,H76035,143,Lincoln County,117
G3200190,Lyon County,H76035,1453,Lyon County,1393
G3200210,Mineral County,H76035,104,Mineral County,111
G3200230,Nye County,H76035,943,Nye County,870
G3200270,Pershing County,H76035,287,Pershing County,134
G3200290,Storey County,H76035,89,Storey County,76
G3200310,Washoe County,H76035,14469,Washoe County,14465
G3200330,White Pine County,H76035,158,White Pine County,221
G3205100,Carson City,H76035,1255,Carson City,1395
G3200010,Churchill County,H76036,624,Churchill County,688
G3200030,Clark County,H76036,71316,Clark County,71299
G3200050,Douglas County,H76036,1044,Douglas County,1041
G3200070,Elko County,H76036,1531,Elko County,1482
G3200090,Esmeralda County,H76036,71,Esmeralda County,17
G3200110,Eureka County,H76036,36,Eureka County,61
G3200130,Humboldt County,H76036,304,Humboldt County,478
G3200150,Lander County,H76036,243,Lander County,155
G3200170,Lincoln County,H76036,170,Lincoln County,111
G3200190,Lyon County,H76036,1499,Lyon County,1516
G3200210,Mineral County,H76036,20,Mineral County,90
G3200230,Nye County,H76036,925,Nye County,931
G3200270,Pershing County,H76036,58,Pershing County,104
G3200290,Storey County,H76036,13,Storey County,78
G3200310,Washoe County,H76036,13423,Washoe County,13148
G3200330,White Pine County,H76036,236,White Pine County,237
G3205100,Carson City,H76036,1267,Carson City,1404
G3200010,Churchill County,H76037,693,Churchill County,699
G3200030,Clark County,H76037,71520,Clark County,71733
G3200050,Douglas County,H76037,1079,Douglas County,1154
G3200070,Elko County,H76037,1521,Elko County,1488
G3200090,Esmeralda County,H76037,17,Esmeralda County,19
G3200110,Eureka County,H76037,107,Eureka County,54
G3200130,Humboldt County,H76037,529,Humboldt County,481
G3200150,Lander County,H76037,110,Lander County,161
G3200170,Lincoln County,H76037,181,Lincoln County,121
G3200190,Lyon County,H76037,1560,Lyon County,1588
G3200210,Mineral County,H76037,62,Mineral County,110
G3200230,Nye County,H76037,1189,Nye County,1038
G3200270,Pershing County,H76037,159,Pershing County,142
G3200290,Storey County,H76037,133,Storey County,94
G3200310,Washoe County,H76037,12993,Washoe County,13088
G3200330,White Pine County,H76037,228,White Pine County,225
G3205100,Carson City,H76037,1547,Carson City,1492
G3200010,Churchill County,H76038,764,Churchill County,789
G3200030,Clark County,H76038,68255,Clark County,68341
G3200050,Douglas County,H76038,1403,Douglas County,1440
G3200070,Elko County,H76038,1650,Elko County,1589
G3200090,Esmeralda County,H76038,2,Esmeralda County,21
G3200110,Eureka County,H76038,91,Eureka County,57
G3200130,Humboldt County,H76038,478,Humboldt County,519
G3200150,Lander County,H76038,245,Lander County,196
G3200170,Lincoln County,H76038,94,Lincoln County,138
G3200190,Lyon County,H76038,1693,Lyon County,1607
G3200210,Mineral County,H76038,80,Mineral County,128
G3200230,Nye County,H76038,1137,Nye County,1202
G3200270,Pershing County,H76038,168,Pershing County,178
G3200290,Storey County,H76038,145,Storey County,121
G3200310,Washoe County,H76038,13905,Washoe County,13954
G3200330,White Pine County,H76038,363,White Pine County,258
G3205100,Carson City,H76038,1647,Carson City,1628
G3200010,Churchill County,H76039,881,Churchill County,888
G3200030,Clark County,H76039,67500,Clark County,67150
G3200050,Douglas County,H76039,1995,Douglas County,1917
G3200070,Elko County,H76039,1579,Elko County,1773
G3200090,Esmeralda County,H76039,1,Esmeralda County,21
G3200110,Eureka County,H76039,18,Eureka County,83
G3200130,Humboldt County,H76039,416,Humboldt County,603
G3200150,Lander County,H76039,100,Lander County,202
G3200170,Lincoln County,H76039,207,Lincoln County,167
G3200190,Lyon County,H76039,1809,Lyon County,1873
G3200210,Mineral County,H76039,320,Mineral County,180
G3200230,Nye County,H76039,1709,Nye County,1658
G3200270,Pershing County,H76039,138,Pershing County,167
G3200290,Storey County,H76039,185,Storey County,174
G3200310,Washoe County,H76039,15231,Washoe County,15135
G3200330,White Pine County,H76039,375,White Pine County,316
G3205100,Carson City,H76039,1795,Carson City,1959
G3200010,Churchill County,H76040,822,Churchill County,899
G3200030,Clark County,H76040,63049,Clark County,62953
G3200050,Douglas County,H76040,2103,Douglas County,2133
G3200070,Elko County,H76040,1795,Elko County,1758
G3200090,Esmeralda County,H76040,79,Esmeralda County,34
G3200110,Eureka County,H76040,197,Eureka County,79
G3200130,Humboldt County,H76040,835,Humboldt County,614
G3200150,Lander County,H76040,92,Lander County,214
G3200170,Lincoln County,H76040,154,Lincoln County,169
G3200190,Lyon County,H76040,1971,Lyon County,1955
G3200210,Mineral County,H76040,94,Mineral County,214
G3200230,Nye County,H76040,1664,Nye County,1673
G3200270,Pershing County,H76040,167,Pershing County,208
G3200290,Storey County,H76040,244,Storey County,217
G3200310,Washoe County,H76040,15034,Washoe County,15175
G3200330,White Pine County,H76040,246,White Pine County,339
G3205100,Carson City,H76040,2005,Carson City,1967
G3200010,Churchill County,H76041,830,Churchill County,832
G3200030,Clark County,H76041,57508,Clark County,57527
G3200050,Douglas County,H76041,1960,Douglas County,2063
G3200070,Elko County,H76041,1545,Elko County,1487
G3200090,Esmeralda County,H76041,29,Esmeralda County,25
G3200110,Eureka County,H76041,69,Eureka County,68
G3200130,Humboldt County,H76041,559,Humboldt County,567
G3200150,Lander County,H76041,167,Lander County,195
G3200170,Lincoln County,H76041,199,Lincoln County,174
G3200190,Lyon County,H76041,1784,Lyon County,1940
G3200210,Mineral County,H76041,251,Mineral County,193
G3200230,Nye County,H76041,1627,Nye County,1748
G3200270,Pershing County,H76041,194,Pershing County,184
G3200290,Storey County,H76041,196,Storey County,225
G3200310,Washoe County,H76041,14169,Washoe County,14141
G3200330,White Pine County,H76041,385,White Pine County,339
G3205100,Carson City,H76041,2075,Carson City,1920
G3200010,Churchill County,H76042,302,Churchill County,334
G3200030,Clark County,H76042,22052,Clark County,22076
G3200050,Douglas County,H76042,728,Douglas County,799
G3200070,Elko County,H76042,473,Elko County,504
G3200090,Esmeralda County,H76042,15,Esmeralda County,16
G3200110,Eureka County,H76042,0,Eureka County,20
G3200130,Humboldt County,H76042,240,Humboldt County,187
G3200150,Lander County,H76042,81,Lander County,71
G3200170,Lincoln County,H76042,98,Lincoln County,63
G3200190,Lyon County,H76042,797,Lyon County,730
G3200210,Mineral County,H76042,85,Mineral County,85
G3200230,Nye County,H76042,753,Nye County,718
G3200270,Pershing County,H76042,25,Pershing County,60
G3200290,Storey County,H76042,45,Storey County,85
G3200310,Washoe County,H76042,5266,Washoe County,5209
G3200330,White Pine County,H76042,47,White Pine County,103
G3205100,Carson City,H76042,825,Carson City,754
G3200010,Churchill County,H76043,479,Churchill County,472
G3200030,Clark County,H76043,30772,Clark County,30894
G3200050,Douglas County,H76043,1166,Douglas County,1172
G3200070,Elko County,H76043,718,Elko County,664
G3200090,Esmeralda County,H76043,19,Esmeralda County,28
G3200110,Eureka County,H76043,31,Eureka County,34
G3200130,Humboldt County,H76043,190,Humboldt County,221
G3200150,Lander County,H76043,49,Lander County,87
G3200170,Lincoln County,H76043,66,Lincoln County,112
G3200190,Lyon County,H76043,1127,Lyon County,1080
G3200210,Mineral County,H76043,198,Mineral County,137
G3200230,Nye County,H76043,1178,Nye County,1175
G3200270,Pershing County,H76043,102,Pershing County,68
G3200290,Storey County,H76043,191,Storey County,128
G3200310,Washoe County,H76043,7297,Washoe County,7277
G3200330,White Pine County,H76043,130,White Pine County,174
G3205100,Carson City,H76043,1136,Carson City,1096
G3200010,Churchill County,H76044,335,Churchill County,275
G3200030,Clark County,H76044,17388,Clark County,17492
G3200050,Douglas County,H76044,592,Douglas County,636
G3200070,Elko County,H76044,506,Elko County,361
G3200090,Esmeralda County,H76044,26,Esmeralda County,13
G3200110,Eureka County,H76044,11,Eureka County,22
G3200130,Humboldt County,H76044,144,Humboldt County,135
G3200150,Lander County,H76044,26,Lander County,57
G3200170,Lincoln County,H76044,15,Lincoln County,65
G3200190,Lyon County,H76044,624,Lyon County,660
G3200210,Mineral County,H76044,40,Mineral County,50
G3200230,Nye County,H76044,738,Nye County,754
G3200270,Pershing County,H76044,62,Pershing County,94
G3200290,Storey County,H76044,6,Storey County,60
G3200310,Washoe County,H76044,4071,Washoe County,4023
G3200330,White Pine County,H76044,85,White Pine County,103
G3205100,Carson City,H76044,730,Carson City,599
G3200010,Churchill County,H76045,390,Churchill County,363
G3200030,Clark County,H76045,23447,Clark County,23196
G3200050,Douglas County,H76045,891,Douglas County,952
G3200070,Elko County,H76045,422,Elko County,430
G3200090,Esmeralda County,H76045,0,Esmeralda County,20
G3200110,Eureka County,H76045,17,Eureka County,20
G3200130,Humboldt County,H76045,105,Humboldt County,165
G3200150,Lander County,H76045,14,Lander County,72
G3200170,Lincoln County,H76045,110,Lincoln County,117
G3200190,Lyon County,H76045,748,Lyon County,856
G3200210,Mineral County,H76045,55,Mineral County,97
G3200230,Nye County,H76045,1023,Nye County,1053
G3200270,Pershing County,H76045,136,Pershing County,89
G3200290,Storey County,H76045,143,Storey County,89
G3200310,Washoe County,H76045,4960,Washoe County,5017
G3200330,White Pine County,H76045,165,White Pine County,130
G3205100,Carson City,H76045,738,Carson City,798
G3200010,Churchill County,H76046,406,Churchill County,479
G3200030,Clark County,H76046,28971,Clark County,29049
G3200050,Douglas County,H76046,1211,Douglas County,1123
G3200070,Elko County,H76046,407,Elko County,471
G3200090,Esmeralda County,H76046,1,Esmeralda County,24
G3200110,Eureka County,H76046,0,Eureka County,29
G3200130,Humboldt County,H76046,233,Humboldt County,198
G3200150,Lander County,H76046,183,Lander County,87
G3200170,Lincoln County,H76046,45,Lincoln County,129
G3200190,Lyon County,H76046,1180,Lyon County,1056
G3200210,Mineral County,H76046,85,Mineral County,150
G3200230,Nye County,H76046,1327,Nye County,1362
G3200270,Pershing County,H76046,124,Pershing County,97
G3200290,Storey County,H76046,136,Storey County,87
G3200310,Washoe County,H76046,6222,Washoe County,6217
G3200330,White Pine County,H76046,158,White Pine County,184
G3205100,Carson City,H76046,1152,Carson City,1068
G3200010,Churchill County,H76047,317,Churchill County,337
G3200030,Clark County,H76047,20578,Clark County,20625
G3200050,Douglas County,H76047,914,Douglas County,850
G3200070,Elko County,H76047,238,Elko County,309
G3200090,Esmeralda County,H76047,4,Esmeralda County,12
G3200110,Eureka County,H76047,36,Eureka County,29
G3200130,Humboldt County,H76047,308,Humboldt County,159
G3200150,Lander County,H76047,127,Lander County,60
G3200170,Lincoln County,H76047,158,Lincoln County,66
G3200190,Lyon County,H76047,594,Lyon County,692
G3200210,Mineral County,H76047,184,Mineral County,94
G3200230,Nye County,H76047,901,Nye County,874
G3200270,Pershing County,H76047,27,Pershing County,53
G3200290,Storey County,H76047,13,Storey County,48
G3200310,Washoe County,H76047,4613,Washoe County,4614
G3200330,White Pine County,H76047,232,White Pine County,135
G3205100,Carson City,H76047,706,Carson City,923
G3200010,Churchill County,H76048,266,Churchill County,286
G3200030,Clark County,H76048,14717,Clark County,14631
G3200050,Douglas County,H76048,609,Douglas County,610
G3200070,Elko County,H76048,185,Elko County,243
G3200090,Esmeralda County,H76048,1,Esmeralda County,11
G3200110,Eureka County,H76048,25,Eureka County,17
G3200130,Humboldt County,H76048,88,Humboldt County,89
G3200150,Lander County,H76048,24,Lander County,33
G3200170,Lincoln County,H76048,144,Lincoln County,48
G3200190,Lyon County,H76048,519,Lyon County,488
G3200210,Mineral County,H76048,124,Mineral County,98
G3200230,Nye County,H76048,453,Nye County,522
G3200270,Pershing County,H76048,39,Pershing County,38
G3200290,Storey County,H76048,0,Storey County,38
G3200310,Washoe County,H76048,3602,Washoe County,3605
G3200330,White Pine County,H76048,81,White Pine County,103
G3205100,Carson City,H76048,786,Carson City,789
G3200010,Churchill County,H76049,260,Churchill County,221
G3200030,Clark County,H76049,12248,Clark County,12509
G3200050,Douglas County,H76049,518,Douglas County,563
G3200070,Elko County,H76049,210,Elko County,225
G3200090,Esmeralda County,H76049,8,Esmeralda County,9
G3200110,Eureka County,H76049,41,Eureka County,10
G3200130,Humboldt County,H76049,51,Humboldt County,92
G3200150,Lander County,H76049,108,Lander County,32
G3200170,Lincoln County,H76049,102,Lincoln County,51
G3200190,Lyon County,H76049,354,Lyon County,353
G3200210,Mineral County,H76049,60,Mineral County,64
G3200230,Nye County,H76049,639,Nye County,424
G3200270,Pershing County,H76049,146,Pershing County,46
G3200290,Storey County,H76049,16,Storey County,30
G3200310,Washoe County,H76049,3383,Washoe County,3582
G3200330,White Pine County,H76049,164,White Pine County,106
G3205100,Carson City,H76049,866,Carson City,853
G3200010,Churchill County,H77001,39,Churchill County,39
G3200030,Clark County,H77001,35,Clark County,35
G3200050,Douglas County,H77001,47,Douglas County,47
G3200070,Elko County,H77001,33,Elko County,33
G3200090,Esmeralda County,H77001,36,Esmeralda County,52
G3200110,Eureka County,H77001,42,Eureka County,42
G3200130,Humboldt County,H77001,36,Humboldt County,36
G3200150,Lander County,H77001,33,Lander County,37
G3200170,Lincoln County,H77001,40,Lincoln County,39
G3200190,Lyon County,H77001,41,Lyon County,40
G3200210,Mineral County,H77001,49,Mineral County,49
G3200230,Nye County,H77001,48,Nye County,48
G3200270,Pershing County,H77001,42,Pershing County,41
G3200290,Storey County,H77001,51,Storey County,50
G3200310,Washoe County,H77001,37,Washoe County,37
G3200330,White Pine County,H77001,41,White Pine County,40
G3205100,Carson City,H77001,41,Carson City,41
